Id,StateAbbr,AttorneyUno,City,County,StateName,PostalCode,CreatedUtc
6676,NC,B608C85B-3DA6-4599-9339-7390592A76F5,Raleigh,Wake,"North Carolina",27612,"2019-08-23 21:04:31"
6677,ME,94D9E9F9-7632-48A7-88CC-4909E22D984F,Augusta,Kennebec,Maine,04330,"2020-04-07 21:49:05"
6678,MS,1E6F6561-2618-437A-AA43-70EEC2626046,Pearl,Rankin,Mississippi,39208,"2021-08-09 15:44:06"
6679,TN,DFA20341-6FDB-4315-9605-97D7B2DEBC63,Nashville,Davidson,Tennessee,37206,"2017-05-04 15:16:55"
6680,NC,38515CFE-8336-458B-B5B1-2E3AFCDCE6F3,Raleigh,Wake,"North Carolina",27605,"2019-08-26 11:43:00"
6681,NC,037C341C-BFD8-48FB-BB0F-345B93824FA4,Raleigh,Wake,"North Carolina",27607,"2019-08-26 13:03:12"
6682,NC,3B45B063-AAFA-4680-9766-76E08A977405,Raleigh,Wake,"North Carolina",27605,"2019-08-26 13:12:37"
6683,TX,5B72E3CC-7114-4B88-90F6-913BB699E476,Richmond,"All Natural Disaster Assistance",Texas,23219,"2017-11-03 12:44:46"
6684,NC,1CCF66EC-43A2-4EC9-A457-EAB225289191,Raleigh,Wake,"North Carolina",27612,"2019-08-26 13:18:39"
6685,TX,2696A0EC-33C3-47EA-A91E-3495AFB59234,Richmond,"All Natural Disaster Assistance",Texas,23219,"2017-11-03 13:58:55"
6686,GA,98D29028-618E-4871-93FB-93B908B29C24,"Satellite Beach",Habersham,Georgia,32937,"2020-02-18 00:49:55"
6687,NC,DC65F914-135D-43CC-9113-1D16DE93E9E0,Raleigh,Wake,"North Carolina",27612,"2019-08-26 13:45:43"
6688,WV,8D7D9C9D-8FCD-419A-8883-A726869E1793,Morgantown,Monongalia,"West Virginia",26508,"2019-02-05 15:31:18"
6689,NC,12F31A6D-4EBF-4E15-89CB-2F24464CDC00,Raleigh,Wake,"North Carolina",27609,"2019-08-26 14:37:17"
6690,ME,658F6846-B6F1-406F-B120-C6B037B31FC5,Augusta,Kennebec,Maine,04330,"2020-04-08 17:40:29"
6691,AR,4BC866C3-40A7-4428-8BA6-777ECADD6821,"North Little Rock",Pulaski,Arkansas,72116,"2020-12-17 19:15:47"
6692,LA,56197CBF-8625-4561-B869-07EB82FB9CFC,Brooklyn,"Orleans Parish",Louisiana,11201,"2019-12-13 15:31:39"
6693,TX,CAE631A6-4572-4D89-9331-AABC84F65734,Richmond,"All Natural Disaster Assistance",Texas,23219,"2017-11-03 18:34:20"
6694,ME,754DCAF9-9D73-45E4-BFA9-F86C5C49EAB8,Portland,Cumberland,Maine,04103,"2020-04-09 15:05:47"
6695,FL,9BE8F94B-5CDA-41B0-94BF-4F75C30BBE92,Orlando,Orange,Florida,32801,"2018-01-29 19:33:30"
6696,ME,D42E2D99-DCE7-43DE-A983-5A1C580F3030,Portland,Cumberland,Maine,04102,"2020-04-09 16:16:59"
6697,ME,26585734-FE81-45A5-A759-691662E49F0A,Portland,Cumberland,Maine,04102,"2020-04-09 17:09:15"
6698,OK,8A890D3E-91CE-453B-9BDD-AC54977C0947,"Oklahoma City",Oklahoma,Oklahoma,73120,"2018-11-11 23:55:30"
6699,NC,DE05FAEA-2F65-432A-868C-7AAD48F804E3,Raleigh,Wake,"North Carolina",27607,"2019-08-27 16:23:51"
6700,MD,04A4E07B-7D60-4CDE-A115-8BA7EB27EA00,Washington,Other,Maryland,20004,"2020-05-26 16:16:57"
6701,HI,174E0A4F-B130-4311-BBE5-AE8C3AD67596,Honolulu,Honolulu,Hawaii,96813,"2020-11-18 02:07:40"
6702,TN,6675D8FA-6625-426C-82D0-02CE9D5EC07D,Nashville,Williamson,Tennessee,37211,"2017-05-11 17:49:09"
6703,WI,5E1FCAD1-1686-4B11-9DB4-BC9138C2496C,Madison,Dane,Wisconsin,53715,"2018-04-26 22:39:56"
6704,MD,FDD29491-EE31-49D8-9D0E-17F04A8BF9A2,Towson,Baltimore,Maryland,21204,"2020-05-28 20:22:50"
6705,OK,EBCA15BA-7E7C-420B-A830-73617FD4B159,Tulsa,Tulsa,Oklahoma,74119,"2018-11-14 03:12:45"
6706,MS,4C2A90E6-DCBF-4D43-85E8-D69198E8E0B7,Jackson,Hinds,Mississippi,39215,"2021-08-24 19:09:53"
6707,MS,BD65E293-135A-45A5-AC0A-D56B9DBACC5A,Ridgeland,Madison,Mississippi,39157,"2021-08-25 08:27:24"
6708,MD,87F20F65-761E-4020-99EC-890CB68F3C60,Baltimore,"Baltimore city",Maryland,21202,"2020-05-31 20:50:02"
6709,TX,339C3378-0E38-4548-AAF9-A5946F9FEDAB,Richmond,"All Natural Disaster Assistance",Texas,23223,"2017-11-06 01:24:12"
6710,TX,0C8858EB-0CF0-401F-A150-D5250D3D6C85,"Saratoga Springs","All Natural Disaster Assistance",Texas,84045,"2017-11-06 08:18:57"
6711,NE,0BCE5262-D847-4821-AA32-F3096149D858,Lincoln,Lancaster,Nebraska,68508,"2020-02-14 17:06:54"
6712,MD,01082937-C917-407E-8341-91EC27FDC3A0,Annapolis,"Anne Arundel",Maryland,21401,"2020-06-03 20:05:19"
6713,WI,91FB9AD5-ED98-410D-9F6F-319A8F2092D8,Madison,Dane,Wisconsin,53705,"2018-05-01 21:30:52"
6714,MA,C3DC380E-3C37-489B-9521-BE48303FE2A1,Boston,Suffolk,Massachusetts,02108,"2017-10-17 19:27:10"
6715,ME,61D5E57E-E183-4E48-8FD5-6563C4B9BA5B,Westbrook,Cumberland,Maine,04092,"2020-04-12 20:35:17"
6716,MA,81AB3C1A-A590-45E9-B53C-01520D69A2A5,boston,Suffolk,Massachusetts,02108,"2017-10-18 07:32:21"
6717,TX,23447A95-941B-4883-A660-6B0680EC688D,Richmond,"All Natural Disaster Assistance",Texas,23113,"2017-11-06 17:47:08"
6718,IL,C2E45D19-B4CF-4053-B134-E92DCF856C7B,"Arlington Heights",Cook,Illinois,60005,"2017-10-10 20:52:49"
6719,ME,6C91D066-99EB-4DF1-A48B-CC2CD53FBEF7,Portland,Cumberland,Maine,04103,"2020-04-13 15:45:10"
6720,ME,003B8D4C-4C16-4268-9FB3-8423138FE969,Portland,Cumberland,Maine,04101,"2020-04-13 19:31:55"
6721,NC,E7790153-CF9B-407C-90DA-103372CAE30D,Davidson,Mecklenburg,"North Carolina",28036,"2019-08-30 16:30:29"
6722,MD,FAA05C9F-D79B-4E59-A752-FE6A222F388C,Baltimore,"Baltimore city",Maryland,21201,"2020-06-08 21:44:08"
6723,MA,90FF38A4-1C6E-4346-BCCB-236D4D6FB31F,Lynnfield,Essex,Massachusetts,01940,"2017-10-19 16:32:56"
6724,MA,C7C25A0B-DB80-4114-8B32-526997376F83,Boston,Suffolk,Massachusetts,02110,"2017-10-19 18:17:50"
6725,NC,057F08C9-EF91-4902-BB53-329E21CCA421,RALEIGH,Orange,"North Carolina",47374,"2019-09-03 02:35:52"
6726,MS,42869626-6D95-4343-8DB6-DE82522BAAE7,Ridgeland,Madison,Mississippi,39158,"2021-09-07 17:07:17"
6727,AR,222FC626-EC2B-431D-B39C-649EF55A3DFA,"Little Rock",Pulaski,Arkansas,72207,"2020-12-30 23:21:26"
6728,TX,CA6E9438-F40F-443E-A83F-E32A5E6E0657,Emeryville,"All Natural Disaster Assistance",Texas,94608,"2017-11-07 07:59:03"
6729,MO,4AA133F8-77BF-4C5C-BFCB-20961A999E5E,Columbia,Boone,Missouri,65203,"2018-05-11 21:36:32"
6730,MD,1BB73A46-CC92-4CC8-B60E-1256530B250A,Baltimore,"Baltimore city",Maryland,21201,"2020-06-17 14:15:05"
6731,MS,02C66B6C-1796-49CA-B713-C6D68965FEBD,Ridgeland,Hinds,Mississippi,39157,"2021-09-14 21:35:55"
6732,IL,25468B65-5D1D-4806-91D9-88B5C78F1E4F,Evanston,Cook,Illinois,60202,"2017-10-13 17:04:57"
6733,MS,28B3DF66-E9F6-444D-B413-4A8E4CED3A0E,Amory,Monroe,Mississippi,38821,"2021-09-16 11:53:31"
6734,VA,2993C701-E437-46AF-86D7-8B627B85B8AE,Reston,Fairfax,Virginia,20191,"2018-12-03 14:56:12"
6735,NH,C2B63B3D-E3E9-4D1E-BF49-23BDEF735BAA,Manchester,Rockingham,"New Hampshire",03105,"2021-06-03 17:17:44"
6736,ME,9B596A9C-D22C-43E2-B540-D2143C639EF5,Augusta,Kennebec,Maine,04332,"2020-04-16 19:05:22"
6737,MD,489F15C3-6277-4094-8C48-83EF2742E8D8,"Silver Spring",Montgomery,Maryland,20910,"2020-06-22 22:45:47"
6738,MD,BEA43471-EEF6-4BA5-9E1E-C85861EDF3B0,Baltimore,"Baltimore city",Maryland,21210,"2020-06-24 13:20:41"
6739,ME,179E3E0B-BDC7-40AA-8FE5-90630A862D5A,Lewiston,Androscoggin,Maine,04243,"2020-04-17 14:11:52"
6740,MD,641D285E-FFCF-4506-811F-A83E4E36A68E,"Upper Marlboro","Prince George's",Maryland,20772,"2020-06-24 19:06:23"
6741,GA,E41282FD-EC08-4373-9BCA-82D896F03D5A,Atlanta,Fulton,Georgia,30303,"2020-03-23 13:33:12"
6742,NE,B3DBD4F1-8B15-44B9-9E8B-37A7EE8037A5,Omaha,Douglas,Nebraska,68102,"2020-03-10 13:43:02"
6743,TX,24C5C34C-F6E9-459A-B6E6-39ABC8F3B24D,Austin,Travis,Texas,78705,"2017-11-08 22:47:44"
6744,MS,8F214CCC-B00B-4096-85DB-6FDA87DFEC56,Madison,Madison,Mississippi,39110,"2021-10-04 19:46:27"
6745,NY,797E3E9A-9953-4A0E-B4FC-27C1C5F824F6,"New York","New York","New York",10458,"2019-07-31 21:59:38"
6746,MO,55C0C374-6A9A-4C63-BED1-8FBF459734A3,CLAYTON,"St. Louis",Missouri,63105,"2018-05-18 19:10:59"
6747,NY,5599DB5A-E800-4598-BDAC-13692D77CF42,"New York","New York","New York",10023,"2019-08-02 15:43:41"
6748,TX,3480B91A-362A-4815-9A72-3F9300F27387,Houston,Harris,Texas,77002,"2017-11-09 18:28:09"
6749,TX,2BD1D3B9-D1C5-4814-9849-595E909B6AB5,Houston,Harris,Texas,77002,"2017-11-09 18:32:32"
6750,MD,EFE4240E-EABE-4CAD-915E-6E26EE02D5EA,Elkridge,"Baltimore city",Maryland,21075,"2020-07-08 13:49:59"
6751,NC,7304BA23-5C03-4CE2-9945-0BDB7A14BFAC,Charlotte,Mecklenburg,"North Carolina",28202,"2019-09-10 21:17:41"
6752,NY,AFF6A097-28F8-43E8-9A91-C72FF7CE54B0,WASHINGTON,Kings,"New York",20007,"2019-08-03 13:44:06"
6753,MA,49E5379D-3A84-46EF-8A0D-678D8BC55198,Boston,Norfolk,Massachusetts,02108,"2017-10-30 12:04:02"
6754,MA,375632BE-B26C-4117-A2EB-29966E0569F3,Malden,Suffolk,Massachusetts,02148,"2017-10-30 19:08:26"
6755,NC,CF8456F3-6D31-4B0D-B119-8C7AA80F11AF,Charlotte,Mecklenburg,"North Carolina",28202,"2019-09-12 20:45:51"
6756,MA,361360B6-73ED-41C7-B9E1-3A026F3BC26D,"Fall River",Bristol,Massachusetts,02720,"2017-10-31 15:41:23"
6757,MA,A40BB73F-C917-4901-9B68-7AC053788E5F,"Fall River",Bristol,Massachusetts,02720,"2017-10-31 20:20:35"
6758,OK,0CC33CF3-C356-4C7A-89B9-B59B3ACC97E0,tulsa,Tulsa,Oklahoma,74104,"2018-12-18 15:26:29"
6759,VA,BB1ED65C-291C-4999-A6BD-7E442C3098FB,"Virginia Beach","Virginia Beach city",Virginia,23452,"2018-12-12 15:15:20"
6760,MA,160D33AA-0DDA-42C6-965A-7C57BD1126D4,Newton,Suffolk,Massachusetts,02458,"2017-11-01 02:01:02"
6761,MA,FD71827A-683B-4463-9C27-66D5AF76D8B5,Boston,Suffolk,Massachusetts,02108,"2017-11-01 14:11:44"
6762,MA,B5298F7E-B7D9-4F99-99B2-1200490EB227,Boston,Suffolk,Massachusetts,02201,"2017-11-01 19:07:48"
6763,ME,15921F00-BADC-4529-B0AF-CC02DA340F37,Portland,Cumberland,Maine,04112,"2020-04-22 14:42:17"
6764,MA,964ECBDB-8F59-44E1-A22A-777C12985ADC,Berlin,Worcester,Massachusetts,01503,"2017-11-01 19:18:21"
6765,NE,5079DD02-7E5E-4276-B43C-7EC56EC68350,Lincoln,Lancaster,Nebraska,68508,"2020-03-26 07:57:33"
6766,MA,B357C065-AC56-40A3-B7CA-F49ED920B99D,Boston,Suffolk,Massachusetts,02110,"2017-11-01 21:44:19"
6767,MA,1CD6B68E-8E24-4787-BA2A-09988ADE5E22,Boston,Suffolk,Massachusetts,02108,"2017-11-01 21:45:42"
6768,IL,9A85DE9C-C818-4928-A981-E7139A3C6395,Chicago,Cook,Illinois,60654,"2017-10-20 17:42:22"
6769,NE,8915A81E-5B47-4FBE-8361-3989632EB62E,Lincoln,Lancaster,Nebraska,68508,"2020-03-27 13:46:38"
6770,TX,86A82C40-D176-41A9-ACA0-B15D48806C64,Austin,Travis,Texas,78741,"2017-11-10 21:03:03"
6771,IL,3733DF07-DD61-4220-B56B-B7E923FA26CC,Chicago,Cook,Illinois,60654,"2017-10-21 03:12:24"
6772,FL,60B6AE41-1083-4514-B581-3CCBB1271EF7,Ocala,Marion,Florida,34475,"2018-02-06 17:24:28"
6773,NY,5AF528F4-495B-482C-81C8-36E9E534EAFE,"New York","New York","New York",10020,"2019-08-14 19:16:53"
6774,NE,5C2AE6A0-2FB5-43D2-9C9F-F820B1D9697B,Papillion,Sarpy,Nebraska,68046,"2020-03-29 17:13:34"
6775,MS,1B5EA07D-5C4E-41C1-B386-0FFA0350D8A1,Pearl,Hinds,Mississippi,39208,"2021-10-27 18:08:52"
6776,NY,086CF865-D369-4ED2-BA7F-F88F749C8247,Syracuse,Onondaga,"New York",13202,"2019-08-14 19:39:38"
6777,NY,6ABB1385-BB6D-4F96-9FC6-0C06FA5FC849,Rochester,Monroe,"New York",14604,"2019-08-15 12:42:37"
6778,NY,5FA32D94-78DD-4008-ABE8-CD2CB31112F4,Syracuse,Onondaga,"New York",13084,"2019-08-15 13:38:43"
6779,MS,F34F35F7-C860-49C0-9BD0-03A0610C8931,Brandon,Hinds,Mississippi,39047,"2021-10-28 15:17:58"
6780,NE,C70A03E0-4368-4C87-9327-972C675039EA,Omaha,Douglas,Nebraska,68154,"2020-03-31 23:45:00"
6781,NC,98CBD49E-AC98-4E78-9CE3-EDBB14FD0B7B,Raleigh,Wake,"North Carolina",27605,"2019-09-17 19:41:31"
6782,OK,4A4AF74D-FC7F-443F-A8A1-482F060C43C2,"OKLAHOMA CITY",Oklahoma,Oklahoma,73102,"2018-12-30 18:42:40"
6783,NE,8CB09309-0D5F-4D6F-8350-457D0248A623,Gretna,Douglas,Nebraska,68124,"2020-04-01 19:27:05"
6784,OK,D6DEA0DA-6367-4071-9E68-12290FA70CF0,Norman,Oklahoma,Oklahoma,73071,"2018-12-31 15:05:29"
6785,IL,9B8733A1-E411-4982-90B2-E8251E09A289,"Oak Park",Cook,Illinois,60303,"2017-10-23 12:46:35"
6786,ME,A6B41C82-4F7C-4926-9AC1-EEE2E40FBEA7,Lewiston,Androscoggin,Maine,04240,"2020-04-27 11:54:42"
6787,LA,520E792F-644A-42C3-8AE5-4BE8879E2961,"New Orleans","Orleans Parish",Louisiana,70130,"2020-01-30 20:26:16"
6788,IL,4B3FA682-7EF6-4B1F-98AD-EC8EDF5B1CC3,"La Grange Park",Cook,Illinois,60526,"2017-10-23 16:15:09"
6789,IL,8EAE7B2C-6F62-4ED2-8201-A42AE4C69E01,Hinsdale,Cook,Illinois,60521,"2017-10-23 16:21:59"
6790,IL,6B849EF0-0301-4246-A44D-07F096B05DE8,"Clarendon Hills",DuPage,Illinois,60514,"2017-10-23 17:24:42"
6791,TN,05623ACE-A47E-4841-B21B-7B33A9E4C3BE,Phoenix,Johnson,Tennessee,85019,"2017-05-30 23:04:08"
6792,NE,214A04B6-FC18-451C-BD6D-798EC4615B93,Lincoln,Lancaster,Nebraska,68508,"2020-04-06 18:14:20"
6793,IL,4FE1D573-E15A-4CA4-8351-C85FE820D429,"Oak Park",DuPage,Illinois,60303,"2017-10-23 20:13:27"
6794,TX,125C9E97-76EB-4B82-AF6D-E8764CA1D58E,Austin,Travis,Texas,78701,"2017-11-13 19:35:06"
6795,IL,7A42824A-F952-43B1-AAC9-00B95FF220AE,"Oak Park",DuPage,Illinois,60303,"2017-10-24 01:11:44"
6796,IL,6490FEBB-59E4-4814-9F9C-3FAF2E03FB13,"Oak Park",Cook,Illinois,60303,"2017-10-24 14:40:53"
6797,NC,81AE5718-294E-490D-9B01-C974CF89367B,Raleigh,Wake,"North Carolina",27609,"2019-09-20 15:07:32"
6798,MO,346CA709-3681-4CF9-A3DD-A6B3B5EA06D1,"West Plains",Howell,Missouri,65775,"2018-06-01 10:56:48"
6799,IL,653DFD1F-FDCB-4439-98CB-20E86B58B184,Chicago,Cook,Illinois,60654,"2017-10-24 16:30:05"
6800,IL,36B81363-1706-4CAC-9DC1-A862B48FFEAE,"Lake Forest",Cook,Illinois,60045,"2017-10-24 17:34:00"
6801,WI,B3F4A419-23D4-411C-BEDC-60B1089C7C7C,McFarland,Dane,Wisconsin,53558,"2018-06-13 12:46:04"
6802,IL,A4776947-FE0F-48F0-BD14-4DC499FE0632,Chicago,Cook,Illinois,60603,"2017-10-24 18:41:27"
6803,MS,015AE556-A0E5-4720-A84F-397C5E6B27D7,Madison,Madison,Mississippi,39110,"2021-11-08 15:39:04"
6804,ME,E7CF5D42-B89C-4C78-9356-7125F0C88B91,Yarmouth,Cumberland,Maine,04096,"2020-04-28 17:03:47"
6805,WI,191E9291-92FF-4C85-9EFB-C93C21736237,Milwaukee,Milwaukee,Wisconsin,53217,"2018-06-13 21:17:23"
6806,IL,B621AA52-97FC-46CA-863B-8FE0DC39D370,Chicago,Cook,Illinois,60603,"2017-10-24 19:33:20"
6807,IL,1FB6BDD4-387A-4EF5-8597-2E98BD608554,"Oak Park",Cook,Illinois,60303,"2017-10-24 20:00:43"
6808,WI,E1ECD3D9-B7E1-4BD5-BCE5-2A0A8E0660A0,Monona,Dane,Wisconsin,53560,"2018-06-14 12:47:48"
6809,IL,7C75F1C8-D6C7-4FDC-9274-22E7598DF4F7,"Oak Park",DuPage,Illinois,60303,"2017-10-24 20:26:23"
6810,IL,F62CA104-0C03-4CF1-B523-99CFDE8B625A,Hinsdale,DuPage,Illinois,60521,"2017-10-24 21:08:12"
6811,IL,99A60053-AFA4-4135-A68C-BA8AB7BD7A0A,"Oak Park",DuPage,Illinois,60303,"2017-10-24 22:10:39"
6812,IL,8323912E-65E0-4DC4-8D58-133FE8169A2F,"Oak Park",Cook,Illinois,60303,"2017-10-25 03:49:17"
6813,WI,E685D50E-6AF9-40CC-94A5-F5486C804191,Madison,Dane,Wisconsin,53711,"2018-06-15 18:32:38"
6814,IL,6EF77E53-CCA3-41E0-8D8E-AC92822940FD,"Oak Park",DuPage,Illinois,60303,"2017-10-25 13:25:36"
6815,IL,9414A1C9-D2C6-40BC-8E7E-1235097AF769,Hinsdale,Cook,Illinois,60521,"2017-10-25 15:46:28"
6816,IL,E67AD688-9DAD-4009-80EF-48F80D3B4980,Schaumburg,Cook,Illinois,60193,"2017-10-25 15:57:23"
6817,AR,B004CB85-7C15-4BB7-8672-A533440FEB6E,Springdale,Washington,Arkansas,72765,"2021-02-02 21:32:31"
6818,NC,1A3D5E6E-5D8F-449D-9E32-4D96FDF880E2,Raleigh,Wake,"North Carolina",27601,"2019-09-25 18:44:48"
6819,NC,75F02482-1F87-4CE8-BCE8-D3FD719EB9FC,Raleigh,Wake,"North Carolina",27601,"2019-09-25 19:36:54"
6820,TX,F7E9C10C-2FDA-464C-B579-E5CE07C2498D,Houston,Harris,Texas,77002,"2017-11-14 20:44:32"
6821,LA,5FA7A38D-994E-4B0F-93A3-5CADB585C65B,"New Orleans","Orleans Parish",Louisiana,70118,"2020-02-10 17:34:15"
6822,NY,7AA6AF2A-42CC-4D3C-A60A-B05B2C8A48EE,Worcester,Otsego,"New York",12197,"2019-09-02 06:39:56"
6823,NE,41B0F585-F8EB-4976-882A-78ED20AF5524,Lincoln,Lancaster,Nebraska,68512,"2020-04-14 21:26:58"
6824,NC,72635223-A551-4E0E-B952-18133B27910B,Raleigh,Wake,"North Carolina",27601,"2019-09-26 19:08:08"
6825,NC,E353461E-6B2E-455F-86C6-AC1A9D54E684,"Beverly Hills",Mecklenburg,"North Carolina",90212,"2019-09-26 21:35:03"
6826,MD,1B2AAD4B-9410-421A-8695-6527A0565E45,Vienna,Montgomery,Maryland,22180,"2020-08-04 18:47:16"
6827,HI,1AFEC865-0FDB-4777-8E17-4769F37821C9,Kealakekua,Hawaii,Hawaii,96750,"2021-01-23 03:39:12"
6828,IL,04B7DCA3-B46A-462A-AB13-3080DD155575,Chicago,Cook,Illinois,60602,"2017-10-26 18:21:31"
6829,GA,140F1C16-FE50-410F-B173-F693B5203BD5,Atlanta,Fulton,Georgia,30309,"2020-03-26 20:52:06"
6830,TX,D8F5FC74-FB23-42EA-B46E-4C55C49C0E68,Dallas,Dallas,Texas,75275,"2017-11-15 18:40:09"
6831,MD,7ED38833-6B28-42C5-9A19-DF8C1F69CDB9,Towson,"Baltimore city",Maryland,21204,"2020-08-08 17:54:14"
6832,TN,16138272-85D9-4A79-9D43-63A440AEBA04,Morristown,Hamblen,Tennessee,37813,"2017-06-06 16:54:23"
6833,NY,4774902E-204F-49B0-9CAB-4A887D1EE63A,"New York","New York","New York",10010,"2019-09-10 14:58:42"
6834,NC,8EC6AFEF-AA83-4121-BD5A-B82A1DFC18FD,Raleigh,Wake,"North Carolina",27609,"2019-09-27 17:21:05"
6835,TX,16F5AE02-A683-45BE-B5DB-E6258E49F4BD,houston,Harris,Texas,77253,"2017-11-15 23:34:27"
6836,WV,5617890A-E811-401F-A1E7-87EDE7D2E1DA,Charleston,Kanawha,"West Virginia",25301,"2019-05-21 13:38:46"
6837,WV,34002267-C35A-4EC1-B8D5-504CCF776847,Stonewood,Harrison,"West Virginia",26301,"2019-05-21 13:47:14"
6838,MA,98DC0301-B4E8-4E01-ADE2-F06804EC7FF7,Manchester,Essex,Massachusetts,03105,"2017-11-15 21:48:05"
6839,AR,68BCBAFC-0D4A-4538-A29D-4766FDA919C5,"North Little Rock",Pulaski,Arkansas,72116,"2021-02-12 04:48:06"
6840,LA,075C980D-1AFD-43CA-92E5-1B472A4CA3D7,Lafayette,"Lafayette Parish",Louisiana,70503,"2020-02-19 18:58:16"
6841,WV,EB9A98F8-02E1-49C4-B643-D32C4BEBEBCD,Elkview,Kanawha,"West Virginia",25071,"2019-05-22 14:29:11"
6842,AR,EDE59215-AE4A-4564-9BFF-159574FD1B0D,"El Dorado",Union,Arkansas,71730,"2021-02-12 17:50:35"
6843,AR,FF2ED22B-7309-42F7-B320-0D25A3E3A8F0,Sherwood,Pulaski,Arkansas,72124,"2021-02-12 18:06:55"
6844,VA,D79F10DA-8ABC-473F-A091-32FDB3F66EB8,Arlington,"Virginia Beach city",Virginia,22201,"2019-01-07 15:47:38"
6845,NH,730F45FF-9FD9-42B2-9C4A-259D22E7CCDE,Londonderry,Rockingham,"New Hampshire",03053,"2021-07-16 13:19:56"
6846,ME,57CD5854-5E2A-41F9-9D40-ECF0E93B3BA0,Portland,Cumberland,Maine,04101,"2020-05-04 18:12:23"
6847,GA,5D1C563A-FAA1-4C1A-B1C7-5C467493744A,ATLANTA,Fulton,Georgia,30309,"2020-04-06 16:07:08"
6848,MD,695BE2E7-A3BA-4061-A24E-81B0D7EC1F11,Nanjemoy,Charles,Maryland,20662,"2020-08-15 03:23:36"
6849,MS,B1D1601B-C18E-4B01-9564-2403753A8C6F,Ridgeland,Madison,Mississippi,39157,"2021-12-22 19:13:32"
6850,WV,9D3F3D81-916E-4333-A1E2-D1C67E1538B0,Charleston,Kanawha,"West Virginia",25305,"2019-05-28 15:16:39"
6851,ME,38E25188-2502-498C-AFE7-0E3BE635294F,"South Portland",Cumberland,Maine,04106,"2020-05-05 14:40:29"
6852,NC,E144421C-00E8-4EEA-838D-568B9317F28D,Winston-Salem,Forsyth,"North Carolina",27109,"2019-10-02 11:16:32"
6853,AR,9DEDF428-324F-47A3-99B0-4A7732417B99,"Little Rock",Saline,Arkansas,72201,"2021-02-13 04:04:50"
6854,MD,0D3F02D8-CE95-4B3B-95FF-25DEA5E866B3,Baltimore,"Baltimore city",Maryland,21202,"2020-08-18 01:41:30"
6855,ME,E8FB7788-2849-4F33-B27A-66B990DD3118,Portland,Cumberland,Maine,04103,"2020-05-06 17:25:57"
6856,AR,0A31AC3E-7224-445D-B0C3-F6F7C390564B,"Little Rock",Pulaski,Arkansas,72211,"2021-02-17 16:28:37"
6857,NC,F46F2B99-A0F7-418D-9F77-33462F4823FC,Raleigh,Wake,"North Carolina",27601,"2019-10-03 11:17:37"
6858,GA,1680054E-DE5F-4621-B063-945604ECA7D9,Snellville,Gwinnett,Georgia,30078,"2020-04-10 10:14:00"
6859,NC,FEA7301C-20E3-44E6-81CE-225A3322F803,Asheville,Buncombe,"North Carolina",28806,"2019-10-03 17:13:43"
6860,MD,BE71DDDC-A8D2-4544-AB14-AB13270ED347,"Silver Spring",Other,Maryland,20910,"2020-08-21 15:47:00"
6861,MS,89CBE8A0-474B-4805-9FF3-B1C0D8F5864F,McComb,Pike,Mississippi,39648,"2022-01-13 19:14:59"
6862,GA,86152B32-6FAC-4E54-A016-C2FC094257F2,Atlanta,Fulton,Georgia,30309,"2020-04-13 16:42:45"
6863,GA,C96B8BFB-0435-439C-B64C-609464EF12C8,Atlanta,Fulton,Georgia,30309,"2020-04-13 16:43:32"
6864,GA,907A2F11-8088-4310-884F-6453E43AA662,Atlanta,Fulton,Georgia,30308,"2020-04-13 16:43:53"
6865,GA,BEC97A31-5772-4DFC-AAEC-6AB65656CC71,Atlanta,Fulton,Georgia,30363,"2020-04-13 16:53:18"
6866,GA,4B54CB79-0243-4B88-B734-661BD83AFDD9,Atlanta,Fulton,Georgia,30342,"2020-04-13 16:56:18"
6867,MA,312FB6A8-1BAF-40CB-9046-E1A7B96F6F82,Boston,Suffolk,Massachusetts,02108,"2017-11-21 19:05:35"
6868,GA,8BB70FBD-9DE9-4C57-97AD-4400BF121CB2,Atlanta,Fulton,Georgia,30309,"2020-04-13 17:06:13"
6869,GA,155AC3A2-4C82-464D-AB28-691F26869982,Atlanta,Fulton,Georgia,30309,"2020-04-13 17:12:45"
6870,GA,DF484454-646A-40F4-BBC2-FE4A39F75035,Atlanta,Fulton,Georgia,30309,"2020-04-13 17:13:28"
6871,GA,B1541392-7B44-4A3D-9584-D2CDF65BEB05,Atlanta,Fulton,Georgia,30363,"2020-04-13 17:26:27"
6872,GA,D9683684-9943-4C9D-94C6-58642B8A85B4,Atlanta,Fulton,Georgia,30308,"2020-04-13 17:26:36"
6873,GA,2E5FA7BF-B1BC-4EEB-A147-4D3AF68A4E17,Marietta,Fulton,Georgia,30067,"2020-04-13 17:40:52"
6874,GA,4EAE5BC2-132C-4F11-9CEB-041182065D95,Atlanta,Fulton,Georgia,30309,"2020-04-13 18:16:26"
6875,GA,FAF5AA9A-2A85-4710-BD04-7C95B5931DB2,Atlanta,Fulton,Georgia,30363,"2020-04-13 18:23:36"
6876,GA,E3A7CDE7-22D3-434C-9FED-3D9A19F3FFD4,Atlanta,Fulton,Georgia,30306,"2020-04-13 18:59:41"
6877,NE,6BD0BA42-BA58-422B-96C0-6DFD38202A43,Omaha,Douglas,Nebraska,68178,"2020-04-23 20:45:10"
6878,GA,947BC5C4-484A-4C8A-80E4-8C5FB8128FD3,Atlanta,Fulton,Georgia,30363,"2020-04-13 19:14:24"
